sample_id,ai_chrom_index,uid,n_ai_peaks,n_ignored_weak,n_review_required,channel_alert_level,random_order
test3_16,680.0,chlorfluazuron-2,1,0,0,GREEN,2186
test3_47,366.0,fenhexamid-2,1,0,0,GREEN,2187
test3_38,3.0,propamocarb-1,1,0,0,GREEN,2188
test3_9,188.0,disulfoton sulfone-2,5,2,3,RED,2189
test3_33,574.0,indoxacarb-2,1,0,0,GREEN,2190
test3_23,290.0,fenamidone-2,1,0,0,GREEN,2191
test3_54,507.0,benalaxyl-1,1,0,0,GREEN,2192
test3_39,49.0,vamidothion-1,1,0,0,GREEN,2193
test3_30,690.0,bioresmethrin-2,1,0,0,GREEN,2194
test3_41,205.0,diuron-1,1,0,0,GREEN,2195
test3_8,696.0,etofenprox-2,2,0,2,RED,2196
test3_39,403.0,spirotetramat-1,1,0,0,GREEN,2197
test3_22,204.0,isoproturon-2,1,0,0,GREEN,2198
test3_23,311.0,chlorpropham-1,1,0,0,GREEN,2199
test3_35,568.0,amisulbrom-2,1,0,0,GREEN,2200
test3_36,126.0,bendiocarb-2,2,1,0,GREEN,2201
test3_50,270.0,benazolin-ethyl-2,1,0,0,GREEN,2202
test3_29,71.0,Chloridazon-1,1,0,0,GREEN,2203
test3_51,689.0,bioresmethrin-1,1,0,0,GREEN,2204
test3_9,568.0,amisulbrom-2,3,0,3,RED,2205
test3_24,637.0,piperonyl butoxide-1,1,0,0,GREEN,2206
test3_12,30.0,monocrotophos-2,1,0,0,GREEN,2207
test3_19,452.0,phenthoate-2,2,0,1,RED,2208
test3_41,238.0,clethodim sulfoxide-2,1,0,0,GREEN,2209
test3_32,148.0,malaoxon-2,1,0,0,GREEN,2210
test3_56,7.0,omethoate-1,1,0,1,YELLOW,2211
test3_41,173.0,fosthiazate-1,1,0,0,GREEN,2212
test3_41,618.0,fluazifop-2,1,0,0,GREEN,2213
test3_5,151.0,fenamiphos sulfoxide-1,2,0,2,RED,2214
test3_39,615.0,metamifop-1,1,0,0,GREEN,2215
test3_21,491.0,propiconazole-1,1,0,1,YELLOW,2216
test3_27,125.0,bendiocarb-1,1,0,0,GREEN,2217
test3_52,90.0,fensulfothion oxon sulfone-2,1,0,0,GREEN,2218
test3_44,493.0,edifenphos-1,1,0,0,GREEN,2219
test3_55,15.0,nitenpyram-1,1,0,0,GREEN,2220
test3_21,405.0,epoxiconazole-1,1,0,0,GREEN,2221
test3_5,483.0,pyrametostrobin-1,1,0,0,GREEN,2222
test3_3,48.0,methiocarb sulfoxide-2,2,0,1,RED,2223
test3_54,434.0,rotenone-2,1,0,0,GREEN,2224
test3_45,557.0,diflufenican-1,1,0,0,GREEN,2225
test3_18,348.0,triadimenol-2,1,0,1,YELLOW,2226
test3_43,5.0,methomyl-1,1,0,0,GREEN,2227
test3_29,141.0,pirimicarb-desmethyl-formamido-1,1,0,0,GREEN,2228
test3_12,120.0,thiophanate-methyl-2,2,0,1,RED,2229
test3_12,345.0,sedaxane-1,2,0,1,RED,2230
test3_46,200.0,tritosulfuron-2,3,0,3,RED,2231
test3_50,631.0,tolfenpyrad-1,1,0,0,GREEN,2232
test3_46,571.0,clethodim-1,1,0,1,YELLOW,2233
test3_53,194.0,flutriafol-2,1,0,0,GREEN,2234
test3_14,630.0,Picolinafen-2,1,0,0,GREEN,2235
test3_42,332.0,malathion-2,1,0,0,GREEN,2236
test3_52,359.0,propyrisulfuron-1,1,0,1,YELLOW,2237
test3_5,263.0,linuron-1,2,0,2,RED,2238
test3_51,156.0,tebuthiuron-2,1,0,0,GREEN,2239
test3_40,377.0,fenarimol-1,1,0,0,GREEN,2240
test3_7,559.0,prosulfocarb-1,1,0,0,GREEN,2241
test3_34,402.0,cyazofamid-2,1,0,0,GREEN,2242
test3_19,434.0,rotenone-2,1,0,0,GREEN,2243
test3_46,612.0,enestroburin-2,1,0,0,GREEN,2244
test3_29,651.0,tralkoxydim-1,1,0,1,RED,2245
test3_12,285.0,diethofencarb-1,1,0,0,GREEN,2246
test3_5,213.0,forchlorfenuron-1,1,0,0,GREEN,2247
test3_52,600.0,spinetoram J-2,1,0,0,GREEN,2248
test3_4,299.0,ethiprole-1,2,0,2,RED,2249
test3_27,389.0,ethoprophos-1,1,0,0,GREEN,2250
test3_11,583.0,hexaflumuron-1,1,0,0,GREEN,2251
test3_40,278.0,terbufos sulfone-2,2,0,1,RED,2252
test3_43,515.0,oxadiargyl-1,1,0,0,GREEN,2253
test3_7,310.0,azoxystrobin-2,1,0,0,GREEN,2254
test3_31,626.0,propaquizafop-2,1,0,0,GREEN,2255
test3_51,206.0,diuron-2,1,0,0,GREEN,2256
test3_25,488.0,prochloraz metabolite BTS44595-2,1,0,0,GREEN,2257
test3_5,419.0,cyprodinil-1,1,0,1,YELLOW,2258
test3_32,87.0,phosfolan-1,1,0,0,GREEN,2259
test3_19,246.0,clomazone-2,1,0,0,GREEN,2260
test3_44,418.0,fenothiocarb-2,1,0,0,GREEN,2261
test3_37,443.0,kresoxim-methyl-1,1,0,0,GREEN,2262
test3_43,244.0,flumorph-2,1,0,0,GREEN,2263
test3_49,687.0,fenazaquin-1,1,0,0,GREEN,2264
test3_47,45.0,imidaclothiz-1,1,0,0,GREEN,2265
test3_30,16.0,nitenpyram-2,1,0,0,GREEN,2266
test3_15,79.0,mevinphos-1,2,0,1,RED,2267
test3_16,480.0,zoxamide-2,1,0,0,GREEN,2268
test3_34,163.0,fenthion sulfoxide-1,1,0,0,GREEN,2269
test3_36,699.0,bifenthrin-1,3,0,2,RED,2270
test3_25,204.0,isoproturon-2,1,0,1,YELLOW,2271
test3_36,643.0,ethion-1,1,0,0,GREEN,2272
test3_49,405.0,epoxiconazole-1,1,0,0,GREEN,2273
test3_17,645.0,pendimethalin-1,1,0,0,GREEN,2274
test3_55,167.0,pirimicarb-1,1,0,0,GREEN,2275
test3_15,204.0,isoproturon-2,2,0,1,RED,2276
test3_10,396.0,metolachlor-2,1,0,0,GREEN,2277
test3_39,359.0,propyrisulfuron-1,1,0,0,GREEN,2278
test3_6,386.0,tetraconazole-2,4,0,4,RED,2279
test3_17,586.0,pyrethrins II-2,3,0,2,RED,2280
test3_31,270.0,benazolin-ethyl-2,1,0,0,GREEN,2281
test3_42,401.0,cyazofamid-1,1,0,0,GREEN,2282
test3_7,260.0,fenobucarb-2,1,0,1,RED,2283
test3_8,368.0,methoxyfenozide-2,2,0,2,RED,2284
test3_12,288.0,saflufenacil-2,1,0,0,GREEN,2285
test3_10,168.0,pirimicarb-2,1,0,0,GREEN,2286
test3_44,135.0,carbofuran-1,1,0,0,GREEN,2287
test3_53,177.0,simetryn-1,1,0,1,YELLOW,2288
test3_51,149.0,amidosulfuron-1,1,0,0,GREEN,2289
test3_47,13.0,dinotefuran-1,1,0,0,GREEN,2290
test3_55,230.0,iodosulfuron-methyl-sodium-2,1,0,0,GREEN,2291
test3_39,262.0,promecarb-2,1,0,0,GREEN,2292
test3_22,628.0,pyriproxyfen-2,1,0,0,GREEN,2293
test3_41,495.0,phorate-1,1,0,0,GREEN,2294
test3_22,521.0,prochloraz-1,1,0,0,GREEN,2295
test3_53,408.0,chromafenozide-2,1,0,0,GREEN,2296
test3_26,612.0,enestroburin-2,1,0,0,GREEN,2297
test3_20,415.0,fenbuconazole-1,1,0,0,GREEN,2298
test3_20,298.0,flurtamone-2,1,0,0,GREEN,2299
test3_17,515.0,oxadiargyl-1,1,0,0,GREEN,2300
test3_11,663.0,flumetralin-1,3,0,2,RED,2301
test3_18,462.0,fonofos-2,1,0,0,GREEN,2302
test3_53,641.0,spinetoram L-1,1,0,0,GREEN,2303
test3_45,211.0,isocarbophos-1,1,0,0,GREEN,2304
test3_39,350.0,bromuconazole-2,2,0,1,RED,2305
test3_23,499.0,pyraflufen-ethyl-1,1,0,0,GREEN,2306
test3_18,620.0,buprofezin-2,1,0,0,GREEN,2307
test3_29,110.0,cyanazine-2,1,0,0,GREEN,2308
test3_50,368.0,methoxyfenozide-2,1,0,1,YELLOW,2309
test3_8,519.0,phosalone-1,4,3,0,GREEN,2310
test3_55,50.0,vamidothion-2,1,0,0,GREEN,2311
test3_31,668.0,flufenoxuron-2,1,0,0,GREEN,2312
test3_49,386.0,tetraconazole-2,1,0,0,GREEN,2313
test3_11,257.0,pyrimethanil-1,1,0,0,GREEN,2314
test3_11,687.0,fenazaquin-1,1,0,0,GREEN,2315
test3_56,275.0,flucetosulfuron-1,1,0,0,GREEN,2316
test3_35,562.0,cycloxydim-2,1,0,0,GREEN,2317
test3_19,284.0,terbufos sulfoxide-2,3,1,1,RED,2318
test3_7,176.0,chlortoluron-2,1,0,0,GREEN,2319
test3_49,606.0,novaluron-2,1,0,0,GREEN,2320
test3_11,22.0,demeton-S-methyl-sulfone-2,3,0,3,RED,2321
test3_28,41.0,clothianidin-1,1,0,0,GREEN,2322
test3_8,692.0,tau-fluvalinate-2,4,0,4,RED,2323
test3_39,518.0,chlorpyrifos-methyl-2,2,0,1,RED,2324
test3_41,617.0,fluazifop-1,1,0,0,GREEN,2325
test3_33,494.0,edifenphos-2,1,0,0,GREEN,2326
test3_49,488.0,prochloraz metabolite BTS44595-2,1,0,0,GREEN,2327
test3_11,47.0,methiocarb sulfoxide-1,1,0,0,GREEN,2328
test3_38,276.0,flucetosulfuron-2,1,0,0,GREEN,2329
test3_46,492.0,propiconazole-2,1,0,0,GREEN,2330
test3_12,604.0,oxyfluorfen-2,2,1,0,GREEN,2331
test3_41,589.0,spinosad D-1,1,0,0,GREEN,2332
test3_53,163.0,fenthion sulfoxide-1,1,0,0,GREEN,2333
test3_21,300.0,ethiprole-2,1,0,0,GREEN,2334
test3_14,679.0,chlorfluazuron-1,1,0,0,GREEN,2335
test3_24,476.0,isofenphos-methyl-2,1,0,0,GREEN,2336
test3_35,43.0,flumetsulam-1,1,0,0,GREEN,2337
test3_16,411.0,uniconazole-1,2,0,1,RED,2338
test3_56,549.0,difenoconazole-1,1,0,0,GREEN,2339
test3_20,355.0,mefenacet-1,1,0,0,GREEN,2340
test3_6,515.0,oxadiargyl-1,1,0,0,GREEN,2341
test3_11,579.0,profenofos-1,1,0,0,GREEN,2342
test3_15,340.0,ethoxysulfuron-2,1,0,0,GREEN,2343
test3_17,636.0,chlorpyrifos-2,1,0,0,GREEN,2344
test3_45,40.0,imidacloprid-2,1,0,0,GREEN,2345
test3_30,226.0,orthosulfamuron-2,1,0,0,GREEN,2346
test3_42,265.0,propanil-1,1,0,0,GREEN,2347
test3_5,131.0,spirotetramat-mono-hydroxy-1,3,2,1,YELLOW,2348
test3_20,452.0,phenthoate-2,2,0,1,RED,2349
test3_41,397.0,propisochlor-1,2,1,0,GREEN,2350
test3_55,104.0,phosphamidon-2,1,0,0,GREEN,2351
test3_49,222.0,heptenophos-2,1,0,0,GREEN,2352
test3_16,435.0,dimoxystrobin-1,1,0,0,GREEN,2353
test3_13,660.0,lufenuron-2,1,0,0,GREEN,2354
test3_6,87.0,phosfolan-1,1,0,0,GREEN,2355
test3_51,29.0,monocrotophos-1,1,0,0,GREEN,2356
test3_15,505.0,metconazole-1,2,0,1,RED,2357
test3_18,23.0,flonicamid-1,1,0,0,GREEN,2358
test3_15,48.0,methiocarb sulfoxide-2,1,0,0,GREEN,2359
test3_49,119.0,thiophanate-methyl-1,1,0,0,GREEN,2360
test3_16,545.0,EPN-1,2,1,0,GREEN,2361
test3_48,158.0,carbaryl-2,1,0,0,GREEN,2362
test3_16,610.0,cyflumetofen-2,1,0,0,GREEN,2363
test3_34,546.0,EPN-2,2,1,0,GREEN,2364
test3_14,370.0,fenpyrazamine-2,1,0,0,GREEN,2365
test3_30,481.0,penthiopyrad-1,1,0,0,GREEN,2366
test3_47,131.0,spirotetramat-mono-hydroxy-1,1,0,0,GREEN,2367
test3_39,312.0,chlorpropham-2,1,0,0,GREEN,2368
test3_20,596.0,terbufos-2,4,0,4,RED,2369
test3_4,539.0,cyflufenamid-1,1,0,0,GREEN,2370
test3_49,508.0,benalaxyl-2,1,0,0,GREEN,2371
test3_40,160.0,carboxin-2,1,0,0,GREEN,2372
test3_46,192.0,phorate sulfone-2,1,0,0,GREEN,2373
test3_45,190.0,methacrifos-2,2,0,1,RED,2374
test3_45,577.0,pretilachlor-1,1,0,0,GREEN,2375
test3_11,582.0,fluoroglycofen-ethyl-2,3,0,3,RED,2376
test3_18,342.0,procymidone-2,1,0,1,YELLOW,2377
test3_10,148.0,malaoxon-2,1,0,0,GREEN,2378
test3_32,233.0,fensulfothion sulfone-1,1,0,0,GREEN,2379
test3_46,580.0,profenofos-2,2,0,1,RED,2380
test3_50,315.0,paclobutrazol-1,2,0,1,RED,2381
test3_21,360.0,propyrisulfuron-2,1,0,0,GREEN,2382
test3_39,93.0,thiabendazole-1,1,0,0,GREEN,2383
test3_29,3.0,propamocarb-1,1,0,0,GREEN,2384
test3_28,64.0,metamitron-2,1,0,0,GREEN,2385
test3_56,301.0,halosulfuron-methyl-1,1,0,0,GREEN,2386
test3_4,315.0,paclobutrazol-1,1,0,0,GREEN,2387
test3_35,344.0,triadimefon-2,1,0,0,GREEN,2388
test3_51,300.0,ethiprole-2,1,0,0,GREEN,2389
test3_4,266.0,propanil-2,2,0,2,RED,2390
test3_13,55.0,carbendazim-1,3,0,2,RED,2391
test3_18,566.0,triflumizole-2,1,0,0,GREEN,2392
test3_48,368.0,methoxyfenozide-2,1,0,0,GREEN,2393
test3_32,32.0,phosfolan-methyl-2,1,0,0,GREEN,2394
test3_53,317.0,dimethomorph-1,2,0,1,RED,2395
test3_53,69.0,methiocarb sulfone-1,1,0,0,GREEN,2396
test3_16,565.0,triflumizole-1,1,0,0,GREEN,2397
test3_11,182.0,demeton-S-methyl-2,1,0,0,GREEN,2398
test3_56,695.0,etofenprox-1,1,0,0,GREEN,2399
test3_7,404.0,spirotetramat-2,1,0,0,GREEN,2400
test3_41,150.0,amidosulfuron-2,1,0,0,GREEN,2401
test3_5,276.0,flucetosulfuron-2,1,0,0,GREEN,2402
test3_27,379.0,acetochlor-1,1,0,0,GREEN,2403
test3_12,274.0,bensulfuron-methyl-2,1,0,0,GREEN,2404
test3_16,395.0,metolachlor-1,1,0,0,GREEN,2405
test3_23,360.0,propyrisulfuron-2,1,0,0,GREEN,2406
test3_41,275.0,flucetosulfuron-1,1,0,0,GREEN,2407
test3_48,537.0,pencycuron-1,1,0,0,GREEN,2408
test3_12,100.0,oxadixyl-2,3,0,2,RED,2409
test3_49,72.0,Chloridazon-2,1,0,0,GREEN,2410
test3_6,389.0,ethoprophos-1,2,0,2,RED,2411
test3_50,359.0,propyrisulfuron-1,1,0,0,GREEN,2412
test3_28,386.0,tetraconazole-2,1,0,0,GREEN,2413
test3_24,524.0,triflumuron-2,1,0,0,GREEN,2414
test3_19,219.0,isoxaflutole-1,1,0,0,GREEN,2415
test3_39,527.0,diniconazole-1,1,0,0,GREEN,2416
test3_21,13.0,dinotefuran-1,1,0,0,GREEN,2417
test3_29,108.0,cinosulfuron-2,1,0,0,GREEN,2418
test3_28,236.0,methidathion-2,3,1,1,RED,2419
test3_50,292.0,fenpropimorph-2,1,0,0,GREEN,2420
test3_47,273.0,bensulfuron-methyl-1,1,0,0,GREEN,2421
test3_12,103.0,phosphamidon-1,1,0,1,YELLOW,2422
test3_45,304.0,pyrisoxazole-2,2,0,1,RED,2423
test3_55,529.0,pyraclostrobin-1,1,0,0,GREEN,2424
test3_25,291.0,fenpropimorph-1,1,0,0,GREEN,2425
test3_32,664.0,flumetralin-2,1,0,0,GREEN,2426
test3_4,636.0,chlorpyrifos-2,3,1,1,RED,2427
test3_11,480.0,zoxamide-2,4,0,3,RED,2428
test3_17,356.0,mefenacet-2,1,0,0,GREEN,2429
test3_12,201.0,mesosulfuron-methyl-1,1,0,0,GREEN,2430
test3_22,58.0,acetamiprid-2,1,0,0,GREEN,2431
test3_45,520.0,phosalone-2,1,0,0,GREEN,2432
test3_34,422.0,fenoxanil-2,1,0,0,GREEN,2433
test3_44,492.0,propiconazole-2,1,0,0,GREEN,2434
test3_27,137.0,simazine-1,1,0,0,GREEN,2435
test3_7,244.0,flumorph-2,1,0,0,GREEN,2436
test3_14,163.0,fenthion sulfoxide-1,1,0,0,GREEN,2437
test3_3,167.0,pirimicarb-1,1,0,0,GREEN,2438
test3_21,194.0,flutriafol-2,1,0,0,GREEN,2439
test3_16,524.0,triflumuron-2,1,0,0,GREEN,2440
test3_53,247.0,azinphos-methyl-1,1,0,0,GREEN,2441
test3_29,522.0,prochloraz-2,1,0,0,GREEN,2442
test3_7,679.0,chlorfluazuron-1,1,0,0,GREEN,2443
test3_31,628.0,pyriproxyfen-2,1,0,0,GREEN,2444
test3_49,624.0,oxadiazon-2,1,0,0,GREEN,2445
test3_54,116.0,dichlorvos-2,1,0,0,GREEN,2446
test3_30,258.0,pyrimethanil-2,1,0,0,GREEN,2447
test3_40,627.0,pyriproxyfen-1,1,0,0,GREEN,2448
test3_41,688.0,fenazaquin-2,1,0,0,GREEN,2449
test3_11,634.0,lactofen-2,3,0,3,RED,2450
test3_56,521.0,prochloraz-1,1,0,0,GREEN,2451
test3_36,534.0,metrafenone-2,1,0,0,GREEN,2452
test3_38,589.0,spinosad D-1,1,0,0,GREEN,2453
test3_47,155.0,tebuthiuron-1,1,0,0,GREEN,2454
test3_24,270.0,benazolin-ethyl-2,1,0,0,GREEN,2455
test3_8,622.0,furathiocarb-2,2,0,1,RED,2456
test3_10,101.0,metolcarb-1,1,0,0,GREEN,2457
test3_28,411.0,uniconazole-1,2,0,1,RED,2458
test3_47,279.0,methiocarb-1,1,0,0,GREEN,2459
test3_7,188.0,disulfoton sulfone-2,1,0,0,GREEN,2460
test3_12,690.0,bioresmethrin-2,1,0,0,GREEN,2461
test3_11,104.0,phosphamidon-2,1,0,0,GREEN,2462
test3_51,79.0,mevinphos-1,1,0,0,GREEN,2463
test3_45,622.0,furathiocarb-2,1,0,0,GREEN,2464
test3_43,79.0,mevinphos-1,1,0,0,GREEN,2465
test3_18,224.0,metalaxyl-2,1,0,0,GREEN,2466
test3_31,559.0,prosulfocarb-1,1,0,0,GREEN,2467
test3_5,364.0,pyridaphenthion-2,1,0,0,GREEN,2468
test3_7,286.0,diethofencarb-2,3,0,3,RED,2469
test3_12,233.0,fensulfothion sulfone-1,1,0,0,GREEN,2470
test3_9,542.0,pyraoxystrobin-2,1,0,0,GREEN,2471
test3_17,220.0,isoxaflutole-2,3,1,1,RED,2472
test3_13,163.0,fenthion sulfoxide-1,1,0,0,GREEN,2473
test3_14,471.0,carfentrazone-ethyl-1,1,0,0,GREEN,2474
test3_28,513.0,pirimiphos-methyl-1,1,0,0,GREEN,2475
test3_33,609.0,cyflumetofen-1,1,0,0,GREEN,2476
test3_36,258.0,pyrimethanil-2,1,0,0,GREEN,2477
test3_10,7.0,omethoate-1,1,0,0,GREEN,2478
test3_31,663.0,flumetralin-1,1,0,0,GREEN,2479
test3_45,172.0,penoxsulam-2,1,0,0,GREEN,2480
test3_23,250.0,phenmedipham-2,1,0,0,GREEN,2481
test3_56,202.0,mesosulfuron-methyl-2,1,0,0,GREEN,2482
test3_40,394.0,iprodione-2,2,0,1,RED,2483
test3_27,369.0,fenpyrazamine-1,1,0,0,GREEN,2484
test3_10,680.0,chlorfluazuron-2,1,0,0,GREEN,2485
test3_19,264.0,linuron-2,1,0,0,GREEN,2486
test3_50,492.0,propiconazole-2,1,0,0,GREEN,2487
test3_8,435.0,dimoxystrobin-1,2,1,0,GREEN,2488
test3_5,617.0,fluazifop-1,1,0,0,GREEN,2489
test3_14,524.0,triflumuron-2,2,0,1,RED,2490
test3_21,256.0,phosmet-2,2,0,1,RED,2491
test3_47,181.0,demeton-S-methyl-1,1,0,0,GREEN,2492
test3_29,666.0,propargite-2,2,1,0,GREEN,2493
test3_29,222.0,heptenophos-2,1,0,0,GREEN,2494
test3_31,682.0,fenpyroximate-2,1,0,0,GREEN,2495
test3_33,63.0,metamitron-1,1,0,0,GREEN,2496
test3_22,684.0,spirodiclofen-2,1,0,0,GREEN,2497
test3_31,172.0,penoxsulam-2,1,0,0,GREEN,2498
test3_17,503.0,flubendiamide-1,1,0,0,GREEN,2499
test3_3,115.0,dichlorvos-1,1,0,0,GREEN,2500
test3_24,425.0,Fenoxycarb-1,1,0,0,GREEN,2501
test3_13,700.0,bifenthrin-2,6,1,5,RED,2502
test3_36,47.0,methiocarb sulfoxide-1,1,0,0,GREEN,2503
test3_19,313.0,molinate-1,1,0,0,GREEN,2504
test3_44,298.0,flurtamone-2,1,0,0,GREEN,2505
test3_47,147.0,malaoxon-1,1,0,0,GREEN,2506
test3_13,479.0,zoxamide-1,1,0,0,GREEN,2507
test3_22,156.0,tebuthiuron-2,1,0,0,GREEN,2508
test3_55,219.0,isoxaflutole-1,1,0,0,GREEN,2509
test3_10,203.0,isoproturon-1,1,0,0,GREEN,2510
test3_38,368.0,methoxyfenozide-2,3,1,1,RED,2511
test3_21,299.0,ethiprole-1,1,0,0,GREEN,2512
test3_28,62.0,dimethoate-2,1,0,0,GREEN,2513
test3_55,3.0,propamocarb-1,1,0,0,GREEN,2514
test3_15,387.0,napropamide-1,1,0,0,GREEN,2515
test3_39,45.0,imidaclothiz-1,1,0,0,GREEN,2516
test3_6,473.0,sulfotep-1,2,1,0,GREEN,2517
test3_39,154.0,sulfentrazone-2,1,0,0,GREEN,2518
test3_8,538.0,pencycuron-2,1,0,0,GREEN,2519
test3_26,161.0,fenamiphos sulfone-1,1,0,0,GREEN,2520
test3_7,641.0,spinetoram L-1,1,0,0,GREEN,2521
test3_53,215.0,tribenuron-methyl-1,1,0,0,GREEN,2522
test3_42,539.0,cyflufenamid-1,1,0,0,GREEN,2523
test3_31,659.0,lufenuron-1,1,0,0,GREEN,2524
test3_45,654.0,coumoxystrobin-2,1,0,0,GREEN,2525
test3_5,16.0,nitenpyram-2,1,0,0,GREEN,2526
test3_12,177.0,simetryn-1,1,0,0,GREEN,2527
test3_42,595.0,terbufos-1,1,0,0,GREEN,2528
test3_47,617.0,fluazifop-1,1,0,0,GREEN,2529
test3_26,180.0,disulfoton sulfoxide-2,1,0,0,GREEN,2530
test3_34,86.0,fensulfothion oxon-2,1,0,0,GREEN,2531
test3_44,543.0,dimepiperate-1,1,0,0,GREEN,2532
test3_20,578.0,pretilachlor-2,1,0,0,GREEN,2533
test3_7,633.0,lactofen-1,5,1,3,RED,2534
test3_37,259.0,fenobucarb-1,1,0,0,GREEN,2535
test3_49,184.0,phorate sulfoxide-2,1,0,0,GREEN,2536
test3_22,228.0,fenpropidin-2,1,0,0,GREEN,2537
test3_7,173.0,fosthiazate-1,1,0,0,GREEN,2538
test3_44,353.0,triflusulfuron-methyl-1,1,0,0,GREEN,2539
test3_38,50.0,vamidothion-2,1,0,0,GREEN,2540
test3_16,409.0,cyproconazole-1,2,0,1,RED,2541
test3_17,669.0,etoxazole-1,1,0,0,GREEN,2542
test3_18,273.0,bensulfuron-methyl-1,1,0,0,GREEN,2543
test3_44,650.0,hexythiazox-2,1,0,0,GREEN,2544
test3_21,72.0,Chloridazon-2,1,0,0,GREEN,2545
test3_28,51.0,3-hydroxy carbofuran-1,1,0,0,GREEN,2546
test3_7,341.0,procymidone-1,1,0,1,YELLOW,2547
test3_44,275.0,flucetosulfuron-1,1,0,0,GREEN,2548
test3_15,186.0,isoprocarb-2,1,0,0,GREEN,2549
test3_55,600.0,spinetoram J-2,1,0,0,GREEN,2550
test3_26,523.0,triflumuron-1,1,0,0,GREEN,2551
test3_34,599.0,spinetoram J-1,1,0,1,YELLOW,2552
test3_13,241.0,metazosulfuron-1,1,0,0,GREEN,2553
test3_34,135.0,carbofuran-1,1,0,0,GREEN,2554
test3_50,247.0,azinphos-methyl-1,1,0,0,GREEN,2555
test3_42,678.0,pyrethrins I-2,1,0,0,GREEN,2556
test3_38,70.0,methiocarb sulfone-2,1,0,0,GREEN,2557
test3_21,500.0,pyraflufen-ethyl-2,1,0,0,GREEN,2558
test3_46,598.0,oxaziclomefone-2,1,0,0,GREEN,2559
test3_40,533.0,metrafenone-1,1,0,0,GREEN,2560
test3_25,456.0,etrimfos-2,1,0,0,GREEN,2561
test3_18,387.0,napropamide-1,1,0,0,GREEN,2562
test3_26,350.0,bromuconazole-2,2,0,2,RED,2563
test3_47,216.0,tribenuron-methyl-2,1,0,0,GREEN,2564
test3_23,654.0,coumoxystrobin-2,1,0,0,GREEN,2565
test3_33,399.0,diflubenzuron-1,2,0,2,RED,2566
test3_29,342.0,procymidone-2,1,0,0,GREEN,2567
test3_7,474.0,sulfotep-2,1,0,1,YELLOW,2568
test3_30,42.0,clothianidin-2,1,0,0,GREEN,2569
test3_5,421.0,fenoxanil-1,3,0,3,RED,2570
test3_28,460.0,fluthiacet-methyl-2,1,0,0,GREEN,2571
test3_27,176.0,chlortoluron-2,1,0,0,GREEN,2572
test3_19,606.0,novaluron-2,1,0,0,GREEN,2573
test3_40,654.0,coumoxystrobin-2,1,0,0,GREEN,2574
test3_28,649.0,hexythiazox-1,1,0,0,GREEN,2575
test3_25,688.0,fenazaquin-2,1,0,0,GREEN,2576
test3_8,316.0,paclobutrazol-2,2,0,2,RED,2577
test3_14,100.0,oxadixyl-2,3,0,2,RED,2578
test3_53,204.0,isoproturon-2,1,0,0,GREEN,2579
test3_21,129.0,propoxur-1,1,0,0,GREEN,2580
test3_52,441.0,chlorbenzuron-1,1,0,0,GREEN,2581
test3_33,278.0,terbufos sulfone-2,3,1,1,RED,2582
test3_51,81.0,pirimicarb-desmethyl-1,1,0,0,GREEN,2583
test3_56,10.0,oxamyl oxime-2,1,0,0,GREEN,2584
test3_48,61.0,dimethoate-1,1,0,0,GREEN,2585
test3_40,476.0,isofenphos-methyl-2,1,0,0,GREEN,2586
test3_21,694.0,methoprene-2,2,0,1,RED,2587
test3_46,604.0,oxyfluorfen-2,1,0,0,GREEN,2588
test3_6,530.0,pyraclostrobin-2,1,0,0,GREEN,2589
test3_7,517.0,chlorpyrifos-methyl-1,1,0,1,YELLOW,2590
test3_24,301.0,halosulfuron-methyl-1,1,0,0,GREEN,2591
test3_3,418.0,fenothiocarb-2,1,0,0,GREEN,2592
test3_35,253.0,chlorantraniliprole-1,1,0,0,GREEN,2593
test3_29,488.0,prochloraz metabolite BTS44595-2,1,0,0,GREEN,2594
test3_28,364.0,pyridaphenthion-2,1,0,0,GREEN,2595
test3_7,228.0,fenpropidin-2,2,1,0,GREEN,2596
test3_46,447.0,silthiofam-1,1,0,0,GREEN,2597
test3_39,462.0,fonofos-2,1,0,0,GREEN,2598
test3_48,230.0,iodosulfuron-methyl-sodium-2,1,0,0,GREEN,2599
test3_18,261.0,promecarb-1,2,0,1,RED,2600
test3_54,85.0,fensulfothion oxon-1,1,0,0,GREEN,2601
test3_25,671.0,fenpropathrin-1,1,0,0,GREEN,2602
test3_29,138.0,simazine-2,1,0,0,GREEN,2603
test3_54,206.0,diuron-2,1,0,0,GREEN,2604
test3_34,36.0,spirotetramat-enol-2,1,0,0,GREEN,2605
test3_5,531.0,benzoximate-1,2,0,1,RED,2606
test3_51,91.0,tricyclazole-1,1,0,0,GREEN,2607
test3_51,37.0,spirotetramat-enol-glucoside-1,1,0,0,GREEN,2608
test3_9,524.0,triflumuron-2,2,1,0,GREEN,2609
test3_21,236.0,methidathion-2,2,0,1,RED,2610
test3_12,457.0,picoxystrobin-1,2,0,1,RED,2611
test3_34,594.0,quizalofop-ethyl-2,1,0,0,GREEN,2612
test3_47,483.0,pyrametostrobin-1,1,0,0,GREEN,2613
test3_21,270.0,benazolin-ethyl-2,1,0,0,GREEN,2614
test3_22,87.0,phosfolan-1,1,0,0,GREEN,2615
test3_43,692.0,tau-fluvalinate-2,1,0,0,GREEN,2616
